1
6
48
5 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1
12 0
6.800000000000007 6.800000000000007
72 1 1 12 0
72 1 2 12 0
72 1 13 12 0
72 1 14 12 0
72 1 25 12 0
72 1 43 12 0
70 1 26 12 0
70 1 31 12 0
70 1 42 12 0
70 1 44 12 0
68 1 32 12 0
68 1 41 12 0
67 1 3 12 0
67 1 9 12 0
67 1 15 12 0
67 1 21 12 0
67 1 28 12 0
67 1 40 12 0
65 1 0 12 0
65 1 4 12 0
65 1 5 12 0
65 1 7 12 0
65 1 8 12 0
65 1 10 12 0
65 1 12 12 0
65 1 16 12 0
65 1 17 12 0
65 1 19 12 0
65 1 20 12 0
65 1 22 12 0
65 1 24 12 0
65 1 27 12 0
65 1 39 12 0
64 1 45 12 0
63 1 25 0 0
63 1 29 12 0
63 1 30 12 0
63 1 38 12 0
61 1 26 0 0
61 1 27 0 0
61 1 28 0 0
61 1 29 0 0
61 1 31 0 0
61 1 33 12 0
61 1 37 12 0
60 1 2 0 0
60 1 3 0 0
60 1 6 12 0
60 1 14 0 0
60 1 15 0 0
60 1 18 12 0
60 1 30 0 0
60 1 32 0 0
60 1 36 12 0
58 1 4 0 0
58 1 5 0 0
58 1 9 0 0
58 1 16 0 0
58 1 17 0 0
58 1 21 0 0
58 1 28 0 0
56 1 0 0 0
56 1 6 0 0
56 1 8 0 0
56 1 10 0 0
56 1 12 0 0
56 1 18 0 0
56 1 20 0 0
56 1 22 0 0
56 1 24 0 0
56 1 27 0 0
56 1 33 0 0
56 1 43 0 0
55 1 1 0 0
55 1 2 0 0
55 1 7 0 0
55 1 13 0 0
55 1 14 0 0
55 1 19 0 0
55 1 29 0 0
55 1 36 0 0
55 1 44 0 0
53 1 0 0 0
53 1 3 0 0
53 1 4 0 0
53 1 5 0 0
53 1 6 0 0
53 1 10 0 0
53 1 15 5 5
53 1 16 5 5
53 1 17 5 5
53 1 18 5 5
53 1 25 5 5
53 1 26 5 5
53 1 37 0 0
51 1 1 0 0
51 1 2 0 0
51 1 9 0 0
51 1 13 5 5
51 1 14 5 5
51 1 21 5 5
51 1 27 5 5
51 1 28 5 5
51 1 29 5 5
51 1 30 5 5
51 1 31 5 5
51 1 32 5 5
51 1 38 0 0
49 1 3 0 0
49 1 4 0 0
49 1 5 0 0
49 1 7 0 0
49 1 8 0 0
49 1 15 5 5
49 1 16 5 5
49 1 17 5 5
49 1 19 5 5
49 1 20 5 5
49 1 24 5 5
49 1 33 5 5
49 1 39 0 0
49 1 40 0 0
49 1 42 0 0
49 1 43 0 0
49 1 44 0 0
48 1 0 0 0
48 1 1 0 0
48 1 6 0 0
48 1 9 0 0
48 1 10 0 0
48 1 12 5 5
48 1 13 5 5
48 1 18 5 5
48 1 21 5 5
48 1 22 5 5
48 1 36 0 0
48 1 41 0 0
48 1 45 0 0
46 1 7 0 0
46 1 8 0 0
46 1 19 5 5
46 1 20 5 5
46 1 24 5 5
46 1 25 5 5
46 1 26 5 5
46 1 40 0 0
46 1 45 0 0
44 1 30 0 0
44 1 31 0 0
44 1 32 0 0
44 1 37 0 0
43 1 38 0 0
41 1 12 0 0
41 1 22 0 0
41 1 33 0 0
41 1 39 0 0
41 1 41 0 0
41 1 42 0 0
41 1 43 0 0
41 1 44 0 0
39 1 36 0 0
39 1 40 0 0
37 1 37 0 0
36 1 38 0 0
36 1 45 0 0
34 1 39 0 0
