1
6
48
5 0
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1
12 0
20.0 20.0
72 1 1 4 4 127 0
72 1 2 4 4 127 0
72 1 13 4 4 127 0
72 1 14 4 4 127 0
72 1 25 4 4 127 0
72 1 43 4 4 127 0
70 1 26 4 4 127 0
70 1 31 4 4 127 0
70 1 42 4 4 127 0
70 1 44 4 4 127 0
68 1 32 4 4 127 0
68 1 41 4 4 127 0
67 1 3 4 4 127 0
67 1 9 4 4 127 0
67 1 15 4 4 127 0
67 1 21 4 4 127 0
67 1 28 4 4 127 0
67 1 40 4 4 127 0
65 1 0 4 4 127 0
65 1 4 4 4 127 0
65 1 5 4 4 127 0
65 1 7 4 4 127 0
65 1 8 4 4 127 0
65 1 10 4 4 127 0
65 1 12 4 4 127 0
65 1 16 4 4 127 0
65 1 17 4 4 127 0
65 1 19 4 4 127 0
65 1 20 4 4 127 0
65 1 22 4 4 127 0
65 1 24 4 4 127 0
65 1 27 4 4 127 0
65 1 39 4 4 127 0
64 1 45 4 4 127 0
63 1 25 4 4 127 0
63 1 29 4 4 127 0
63 1 30 4 4 127 0
63 1 38 4 4 127 0
61 1 26 4 4 127 0
61 1 27 4 4 127 0
61 1 28 4 4 127 0
61 1 29 4 4 127 0
61 1 31 4 4 127 0
61 1 33 4 4 127 0
61 1 37 4 4 127 0
60 1 2 4 4 127 0
60 1 3 4 4 127 0
60 1 6 4 4 127 0
60 1 14 4 4 127 0
60 1 15 4 4 127 0
60 1 18 4 4 127 0
60 1 30 4 4 127 0
60 1 32 4 4 127 0
60 1 36 4 4 127 0
58 1 4 0 0 127 0
58 1 5 0 0 127 0
58 1 9 0 0 127 0
58 1 16 0 0 127 0
58 1 17 0 0 127 0
58 1 21 0 0 127 0
58 1 28 0 0 127 0
56 1 0 0 0 127 0
56 1 6 0 0 127 0
56 1 8 0 0 127 0
56 1 10 0 0 127 0
56 1 12 0 0 127 0
56 1 18 0 0 127 0
56 1 20 0 0 127 0
56 1 22 0 0 127 0
56 1 24 0 0 127 0
56 1 27 0 0 127 0
56 1 33 0 0 127 0
56 1 43 0 0 127 0
55 1 1 0 0 127 0
55 1 2 0 0 127 0
55 1 7 0 0 127 0
55 1 13 0 0 127 0
55 1 14 0 0 127 0
55 1 19 0 0 127 0
55 1 29 0 0 127 0
55 1 36 0 0 127 0
55 1 44 0 0 127 0
53 1 0 0 0 127 0
53 1 3 0 0 127 0
53 1 4 0 0 127 0
53 1 5 0 0 127 0
53 1 6 0 0 127 0
53 1 10 0 0 127 0
53 1 15 5 5 127 0
53 1 16 5 5 127 0
53 1 17 5 5 127 0
53 1 18 5 5 127 0
53 1 25 5 5 127 0
53 1 26 5 5 127 0
53 1 37 0 0 127 0
51 1 1 0 0 127 0
51 1 2 0 0 127 0
51 1 9 0 0 127 0
51 1 13 5 5 127 0
51 1 14 5 5 127 0
51 1 21 5 5 127 0
51 1 27 5 5 127 0
51 1 28 5 5 127 0
51 1 29 5 5 127 0
51 1 30 5 5 127 0
51 1 31 5 5 127 0
51 1 32 5 5 127 0
51 1 38 0 0 127 0
49 1 3 0 0 127 0
49 1 4 0 0 127 0
49 1 5 0 0 127 0
49 1 7 0 0 127 0
49 1 8 0 0 127 0
49 1 15 5 5 127 0
49 1 16 5 5 127 0
49 1 17 5 5 127 0
49 1 19 5 5 127 0
49 1 20 5 5 127 0
49 1 24 5 5 127 0
49 1 33 5 5 127 0
49 1 39 0 0 127 0
49 1 40 0 0 127 0
49 1 42 0 0 127 0
49 1 43 0 0 127 0
49 1 44 0 0 127 0
48 1 0 0 0 127 0
48 1 1 0 0 127 0
48 1 6 0 0 127 0
48 1 9 0 0 127 0
48 1 10 0 0 127 0
48 1 12 5 5 127 0
48 1 13 5 5 127 0
48 1 18 5 5 127 0
48 1 21 5 5 127 0
48 1 22 5 5 127 0
48 1 36 0 0 127 0
48 1 41 0 0 127 0
48 1 45 0 0 127 0
46 1 7 0 0 127 0
46 1 8 0 0 127 0
46 1 19 5 5 127 0
46 1 20 5 5 127 0
46 1 24 5 5 127 0
46 1 25 5 5 127 0
46 1 26 5 5 127 0
46 1 40 0 0 127 0
46 1 45 0 0 127 0
44 1 30 0 0 127 0
44 1 31 0 0 127 0
44 1 32 0 0 127 0
44 1 37 0 0 127 0
43 1 38 0 0 127 0
41 1 12 0 0 127 0
41 1 22 0 0 127 0
41 1 33 0 0 127 0
41 1 39 0 0 127 0
41 1 41 0 0 127 0
41 1 42 0 0 127 0
41 1 43 0 0 127 0
41 1 44 0 0 127 0
39 1 36 0 0 127 0
39 1 40 0 0 127 0
37 1 37 0 0 127 0
36 1 38 0 0 127 0
36 1 45 0 0 127 0
34 1 39 0 0 127 0
